region_id,Zoning
8b2a8ac66842fff,15
8b2a8a892423fff,0
8b2a8ac604ccfff,15
8b2a8a892186fff,10
8b2a8a8926c2fff,3
8b2a8ac66471fff,15
8b2a8ac62263fff,15
8b2a8ac64a81fff,2
8b2a8ac64a81fff,8
8b2a8a89666bfff,0
8b2a8ac63cf0fff,15
8b2a8ad59b30fff,2
8b2a8ac61715fff,15
8b2a8ac652dcfff,3
8b2a8ac652dcfff,2
8b2a8ac6c104fff,15
8b2a8ac61986fff,3
8b2a8ac61986fff,5
8b2a8ad4a512fff,15
8b2a8ac65a88fff,0
8b2a8ac65a88fff,1
8b2a8ac621a9fff,15
8b2a8ac66b5afff,15
8b2a8ac64463fff,2
8b2a8ac63c2efff,2
8b2a8ac63c2efff,15
8b2a8a89249afff,3
8b2a8ac6178cfff,15
8b2a8ac638e3fff,15
8b2a8ac60552fff,15
8b2a8ac60928fff,10
8b2a8ad4b0f5fff,0
8b2a8ad4b0f5fff,2
8b2a8ac63b22fff,15
8b2a8ac62b11fff,15
8b2a8ac6008afff,11
8b2a8ad4bcf4fff,0
8b2a8ad4bcf4fff,2
8b2a8ad4bcf4fff,10
8b2a8ac6434dfff,2
8b2a8a8924b6fff,3
8b2a8a892564fff,0
8b2a8a892564fff,10
8b2a8ac64258fff,0
8b2a8ad4b4c2fff,2
8b2a8a892919fff,0
8b2a8ac6091efff,8
8b2a8ad4bd1afff,2
8b2a8ac63072fff,2
8b2a8a892c60fff,10
8b2a8a892c60fff,0
8b2a8ac63405fff,15
8b2a8ac66549fff,15
8b2a8ad4e6eefff,15
8b2a8ad4b2aafff,0
8b2a8ad4ad72fff,15
8b2a8ac65a95fff,0
8b2a8ac65a95fff,1
8b2a8ad4b882fff,2
8b2a8ac606defff,2
8b2a8ac64332fff,0
8b2a8ac654a6fff,5
8b2a8ac61450fff,15
8b2a8ad4a4e8fff,15
8b2a8ad4a319fff,0
8b2a8a896300fff,0
8b2a8ad4ba9afff,0
8b2a8ad59b83fff,15
8b2a8ac666c2fff,15
8b2a8ac66a70fff,15
8b2a8ac60143fff,5
8b2a8ad4e2a2fff,15
8b2a8a89231dfff,1
8b2a8ac6256afff,15
8b2a8a8934c3fff,6
8b2a8ac66c73fff,15
8b2a8ad5960dfff,15
8b2a8a8967b3fff,0
8b2a8ac66005fff,15
8b2a8a892554fff,0
8b2a8ac660f0fff,15
8b2a8ad4a2a9fff,0
8b2a8ad484d4fff,2
8b2a8a8934a9fff,6
8b2a8a892800fff,0
8b2a8ac631a2fff,15
8b2a8a896692fff,0
8b2a8a892380fff,10
8b2a8ac66cb0fff,15
8b2a8ad4b386fff,0
8b2a8ac60c2cfff,15
8b2a8ad4aaccfff,0
8b2a8a892a94fff,11
8b2a8ac65144fff,4
8b2a8a8925b2fff,0
8b2a8a8925b2fff,2
8b2a8ac60674fff,2
8b2a8ac60573fff,15
8b2a8ad4a85efff,15
8b2a8ac62a83fff,2
8b2a8ac60a56fff,5
8b2a8ac64aabfff,0
8b2a8ac6115afff,3
8b2a8a892371fff,1
8b2a8ad5b2ecfff,15
8b2a8ac614b3fff,15
8b2a8ac63a56fff,15
8b2a8ad4ab00fff,2
8b2a8ac63b6efff,15
8b2a8a892aa2fff,11
8b2a8a892aa2fff,0
8b2a8ac75b54fff,15
8b2a8a8965a1fff,0
8b2a8ac60750fff,2
8b2a8a892b84fff,0
8b2a8ac600c5fff,15
8b2a8a896205fff,2
8b2a8ac61b53fff,3
8b2a8ad4ad60fff,15
8b2a8ac65a59fff,1
8b2a8ac65a59fff,0
8b2a8ad4b0e1fff,2
8b2a8ac62d09fff,15
8b2a8ad4b032fff,0
8b2a8ac60c09fff,15
8b2a8ac600ccfff,15
8b2a8ac60b5bfff,5
8b2a8ac6022efff,15
8b2a8ac65d72fff,0
8b2a8ad4ab53fff,2
8b2a8ac61b1cfff,3
8b2a8ac667aefff,15
8b2a8ad4a4f6fff,2
8b2a8a89370cfff,6
8b2a8ac60c11fff,15
8b2a8ac63c65fff,2
8b2a8ac646d3fff,15
8b2a8ac6112cfff,3
8b2a8ad4a2d4fff,0
8b2a8ac65035fff,14
8b2a8ac65035fff,4
8b2a8a8930f2fff,15
8b2a8ac60cdcfff,2
8b2a8ac60cdcfff,15
8b2a8ac60a84fff,5
8b2a8a89346bfff,6
8b2a8ac65c95fff,7
8b2a8ac65c95fff,2
8b2a8ac64a66fff,1
8b2a8ac64a66fff,10
8b2a8ac6619dfff,15
8b2a8ad4b126fff,2
8b2a8ac65531fff,5
8b2a8ac6690bfff,15
8b2a8ac62914fff,15
8b2a8a896628fff,0
8b2a8ad4b24efff,0
8b2a8ac62896fff,15
8b2a8ac63422fff,15
8b2a8ac653a2fff,11
8b2a8ac63070fff,2
8b2a8ad4b230fff,0
8b2a8ad4b230fff,2
8b2a8ac6022cfff,15
8b2a8ad4855bfff,0
8b2a8ad4855bfff,2
8b2a8ad4e2dbfff,15
8b2a8ac62a62fff,15
8b2a8ac61823fff,3
8b2a8ad59b98fff,15
8b2a8ac64490fff,15
8b2a8ad5926cfff,15
8b2a8ad4bcd8fff,1
8b2a8ad4bcd8fff,2
8b2a8ad4bcd8fff,10
8b2a8ac61821fff,3
8b2a8a896515fff,0
8b2a8ac62b1efff,15
8b2a8a893784fff,6
8b2a8ac613b2fff,15
8b2a8ad4a34cfff,1
8b2a8ad596cbfff,15
8b2a8ad4b5adfff,2
8b2a8a892289fff,10
8b2a8ad5924bfff,15
8b2a8ac64412fff,15
8b2a8ac63c62fff,2
8b2a8ac60a96fff,5
8b2a8ad4a06dfff,0
8b2a8ac65902fff,1
8b2a8ac649b4fff,15
8b2a8ac6c909fff,10
8b2a8ac6ccb0fff,15
8b2a8ac63cf3fff,15
8b2a8ad4ab01fff,2
8b2a8ac6c006fff,15
8b2a8ac61d46fff,5
8b2a8ac64232fff,0
8b2a8a892a9bfff,8
8b2a8a893790fff,6
8b2a8ac6515dfff,14
8b2a8ac6515dfff,4
8b2a8ac6428cfff,10
8b2a8ac62821fff,15
8b2a8a8923a3fff,1
8b2a8a8923a3fff,10
8b2a8ad4b436fff,2
8b2a8ad59a52fff,15
8b2a8ad4a918fff,15
8b2a8ad4b66bfff,0
8b2a8ac6c902fff,7
8b2a8ad4a7b0fff,15
8b2a8ad5b2e2fff,15
8b2a8ac607abfff,2
8b2a8ac616b4fff,15
8b2a8a8925b0fff,0
8b2a8ad4b452fff,10
8b2a8ac60ceafff,2
8b2a8ac6629efff,15
8b2a8ac608adfff,8
8b2a8ac664e0fff,15
8b2a8ac616b3fff,15
8b2a8ac66c43fff,15
8b2a8ac63434fff,15
8b2a8a8926a8fff,3
8b2a8ac6556bfff,5
8b2a8ac650ccfff,5
8b2a8ac63876fff,15
8b2a8ad4bd6dfff,2
8b2a8ac61adafff,15
8b2a8ac608e4fff,5
8b2a8ac6582dfff,1
8b2a8ac60b93fff,5
8b2a8ac61735fff,15
8b2a8ad4b515fff,1
8b2a8ad4b515fff,2
8b2a8ad4b515fff,3
8b2a8a8928cafff,11
8b2a8a8928cafff,1
8b2a8a8928cafff,0
8b2a8ac64cecfff,15
8b2a8ac643abfff,0
8b2a8ac60a89fff,5
8b2a8ac66411fff,15
8b2a8ac60968fff,5
8b2a8a8926c5fff,3
8b2a8ad4b05afff,0
8b2a8ac66aa0fff,2
8b2a8ac64ce4fff,15
8b2a8ac60325fff,5
8b2a8ac60363fff,5
8b2a8ac64089fff,2
8b2a8ac6c934fff,7
8b2a8ac6c934fff,2
8b2a8ac6304dfff,1
8b2a8ac6304dfff,15
8b2a8ad59741fff,15
8b2a8ac60483fff,15
8b2a8ac60686fff,15
8b2a8ac63953fff,2
8b2a8ad4abb5fff,2
8b2a8ad4abb5fff,15
8b2a8ad4ac65fff,15
8b2a8ad4b522fff,3
8b2a8ad4b522fff,2
8b2a8ac60a83fff,5
8b2a8ad59370fff,15
8b2a8ac64d0dfff,2
8b2a8ac654eefff,5
8b2a8ad4b3a4fff,0
8b2a8ac6195efff,3
8b2a8ad4b49bfff,8
8b2a8ac65422fff,5
8b2a8ac60a15fff,5
8b2a8ac6c700fff,7
8b2a8ad4b72dfff,2
8b2a8ac6216afff,15
8b2a8ac61a81fff,3
8b2a8ad4a46cfff,15
8b2a8ac60d2afff,15
8b2a8ad484b2fff,2
8b2a8a8934d2fff,6
8b2a8ac61559fff,15
8b2a8ad4bcc0fff,0
8b2a8ac64192fff,2
8b2a8ad4bd80fff,1
8b2a8a89379cfff,6
8b2a8ac663aafff,15
8b2a8ad4a6d0fff,2
8b2a8ac60111fff,15
8b2a8ad4ac92fff,15
8b2a8a892c91fff,0
8b2a8ad5905afff,15
8b2a8a89211afff,10
8b2a8ac61d9bfff,5
8b2a8ad4a660fff,15
8b2a8ad4a660fff,0
8b2a8ac66664fff,15
8b2a8a89250cfff,0
8b2a8ac61d40fff,5
8b2a8ad4852bfff,15
8b2a8ac66b4afff,15
8b2a8ac65c05fff,4
8b2a8ac65c05fff,1
8b2a8ac6524bfff,0
8b2a8ad4bd32fff,2
8b2a8a8928b3fff,0
8b2a8ad4b41bfff,2
8b2a8a896483fff,0
8b2a8ad59b62fff,2
8b2a8a893614fff,6
8b2a8ac64633fff,2
8b2a8ac66453fff,15
8b2a8ad59044fff,15
8b2a8ad4a143fff,0
8b2a8ac65218fff,0
8b2a8ac65218fff,3
8b2a8a892709fff,3
8b2a8ac60314fff,15
8b2a8ac639b4fff,2
8b2a8ac63d81fff,15
8b2a8ad4a293fff,0
8b2a8ac62561fff,15
8b2a8ac64694fff,15
8b2a8ad48558fff,2
8b2a8ad4b358fff,0
8b2a8ac6291afff,15
8b2a8ad4a443fff,15
8b2a8a892214fff,0
8b2a8a892214fff,1
8b2a8a8928acfff,0
8b2a8ad59255fff,15
8b2a8ad4b530fff,1
8b2a8ad4b530fff,2
8b2a8ad5960efff,15
8b2a8ac61748fff,15
8b2a8a8928defff,0
8b2a8ac642c9fff,10
8b2a8ac642c9fff,0
8b2a8ac657a8fff,5
8b2a8ac60db1fff,15
8b2a8ad4b600fff,0
8b2a8ac64406fff,15
8b2a8ac63d40fff,2
8b2a8ac66d66fff,15
8b2a8ac61a85fff,3
8b2a8ad5b38cfff,15
8b2a8ac618f3fff,3
8b2a8ac6182efff,3
8b2a8ac62856fff,15
8b2a8ac61c04fff,5
8b2a8ac60240fff,15
8b2a8ac617a3fff,15
8b2a8ac60a50fff,5
8b2a8ac63b16fff,15
8b2a8ac6070dfff,2
8b2a8ac606aafff,2
8b2a8ac606aafff,15
8b2a8ac61015fff,15
8b2a8ac64c65fff,16
8b2a8ad592a5fff,15
8b2a8ad4a800fff,15
8b2a8ac65ccbfff,5
8b2a8ad4ac8afff,15
8b2a8ac60919fff,8
8b2a8ac6425efff,0
8b2a8ad4a525fff,15
8b2a8ac61120fff,3
8b2a8ad4a863fff,2
8b2a8ad4a863fff,15
8b2a8ac628ecfff,15
8b2a8ac6c1b4fff,15
8b2a8ac64190fff,15
8b2a8ac64190fff,2
8b2a8ad4b4ebfff,10
8b2a8ad4a400fff,15
8b2a8ac65b13fff,0
8b2a8ac6660dfff,15
8b2a8a896630fff,0
8b2a8ac6298afff,15
8b2a8ac66311fff,15
8b2a8ac66152fff,15
8b2a8ac60383fff,15
8b2a8a896651fff,0
8b2a8ac603abfff,15
8b2a8ac650d2fff,5
8b2a8ac6c086fff,15
8b2a8ac6698dfff,15
8b2a8ad5964afff,15
8b2a8ac65330fff,0
8b2a8ac6ccacfff,15
8b2a8ad4a2e5fff,2
8b2a8ad4a2e5fff,9
8b2a8ac66166fff,15
8b2a8ac64d85fff,15
8b2a8a89259efff,0
8b2a8a89259efff,3
8b2a8ac606b5fff,15
8b2a8ac61c33fff,5
8b2a8ac6666afff,15
8b2a8ac60310fff,15
8b2a8ac65ce4fff,4
8b2a8ad4b368fff,8
8b2a8ad4a804fff,15
8b2a8ac65280fff,5
8b2a8a8936a9fff,6
8b2a8ac6071afff,2
8b2a8ac64689fff,15
8b2a8ad4b2e0fff,0
8b2a8a89645afff,0
8b2a8ac660c2fff,15
8b2a8ad4ad6dfff,15
8b2a8ad4aa05fff,0
8b2a8a89290cfff,2
8b2a8a89290cfff,0
8b2a8ac64848fff,8
8b2a8ac64848fff,2
8b2a8ac6634cfff,15
8b2a8a89276cfff,3
8b2a8ac66509fff,15
8b2a8ac6c004fff,15
8b2a8ac663a3fff,15
8b2a8a89245cfff,0
8b2a8ad4a42cfff,15
8b2a8ac6152cfff,15
8b2a8ac64b2bfff,3
8b2a8ac6662efff,15
8b2a8ad48c9bfff,15
8b2a8ad4aa32fff,2
8b2a8ad4aa32fff,0
8b2a8ad4b4c8fff,10
8b2a8a89269bfff,3
8b2a8ac65a6efff,1
8b2a8ac65a6efff,0
8b2a8ad5932cfff,15
8b2a8ad4acc4fff,15
8b2a8ac6cb20fff,6
8b2a8ad5b29efff,15
8b2a8a8924ddfff,3
8b2a8ac6c31bfff,10
8b2a8a89209afff,0
8b2a8ac638aafff,15
8b2a8ac62832fff,15
8b2a8ac66090fff,15
8b2a8a892a36fff,0
8b2a8ac66b55fff,15
8b2a8ac666edfff,15
8b2a8ac6595dfff,11
8b2a8ac63adbfff,15
8b2a8ac66384fff,15
8b2a8a896784fff,0
8b2a8ac60ccdfff,2
8b2a8ad4bc9bfff,1
8b2a8ad4bc9bfff,2
8b2a8ac668d1fff,15
8b2a8a893516fff,15
8b2a8ad4a1adfff,15
8b2a8ac61d1dfff,5
8b2a8ac63122fff,2
8b2a8ac63122fff,15
8b2a8ad5904afff,15
8b2a8ac6cad3fff,10
8b2a8ad4a08efff,15
8b2a8ac6c8b4fff,3
8b2a8ac6132cfff,15
8b2a8ad4b6e3fff,0
8b2a8ac64b42fff,1
8b2a8ac64b42fff,3
8b2a8ad4e65afff,15
8b2a8ac64acafff,0
8b2a8a89285afff,0
8b2a8ad4b89efff,2
8b2a8ac646dbfff,15
8b2a8ac664c1fff,15
8b2a8ac6021efff,15
8b2a8ac63ca1fff,15
8b2a8ac61b91fff,3
8b2a8ac6546afff,5
8b2a8ad4b6dbfff,0
8b2a8ac6404dfff,0
8b2a8ad5b231fff,15
8b2a8ac63aadfff,15
8b2a8ac66740fff,15
8b2a8ac60806fff,8
8b2a8ac64303fff,0
8b2a8ac656c3fff,5
8b2a8ad4bc96fff,2
8b2a8ad4bc96fff,2
8b2a8ac62a72fff,15
8b2a8ad4e649fff,15
8b2a8ac60689fff,2
8b2a8ac662defff,15
8b2a8ac6032efff,5
8b2a8ac63c56fff,15
8b2a8ac660c0fff,15
8b2a8ad4bd8afff,1
8b2a8a8966f6fff,0
8b2a8a892256fff,0
8b2a8ad4a75efff,15
8b2a8ad4ac32fff,15
8b2a8ac6681efff,15
8b2a8ad5b34efff,15
8b2a8ac66502fff,15
8b2a8a8936f1fff,6
8b2a8ad4bc1afff,2
8b2a8ac644eafff,15
8b2a8ad596d9fff,15
8b2a8a8920acfff,0
8b2a8a8920acfff,10
8b2a8a89641bfff,0
8b2a8ac6426bfff,5
8b2a8ac6426bfff,0
8b2a8a8920f3fff,13
8b2a8a8920f3fff,3
8b2a8ad4a0b4fff,15
8b2a8ac61774fff,15
8b2a8a8937aafff,6
8b2a8ac60d9cfff,15
8b2a8ac61402fff,15
8b2a8a896649fff,0
8b2a8ac648c2fff,2
8b2a8ac6062dfff,2
8b2a8ac65919fff,0
8b2a8a896393fff,0
8b2a8ac608f6fff,8
8b2a8ac6286cfff,15
8b2a8ac66013fff,15
8b2a8ac6c391fff,3
8b2a8ac6601dfff,15
8b2a8ad4b383fff,0
8b2a8ac6c81dfff,7
8b2a8ac63525fff,15
8b2a8ac641b3fff,15
8b2a8ac64cccfff,15
8b2a8ac652c6fff,0
8b2a8ac652c6fff,2
8b2a8a892385fff,1
8b2a8a892385fff,10
8b2a8ad48782fff,0
8b2a8ad48782fff,1
8b2a8a892884fff,0
8b2a8ac6c399fff,3
8b2a8ad4b391fff,0
8b2a8ac601a6fff,2
8b2a8ac601a6fff,15
8b2a8ac64754fff,2
8b2a8ac6cd73fff,3
8b2a8ad4ab32fff,2
8b2a8ac64d4efff,15
8b2a8ac64d4efff,16
8b2a8ad4b8b1fff,2
8b2a8a8928cdfff,11
8b2a8ac6300bfff,2
8b2a8ac6020cfff,15
8b2a8a89218dfff,10
8b2a8ad484c0fff,2
8b2a8ac604c6fff,15
8b2a8ac6682efff,15
8b2a8ac63126fff,2
8b2a8ac63126fff,15
8b2a8ac62ccdfff,15
8b2a8ac60cf5fff,15
8b2a8ac66ab3fff,15
8b2a8ac61db0fff,5
8b2a8ac60119fff,15
8b2a8ad4b548fff,0
8b2a8ad4b548fff,8
8b2a8ac6190cfff,3
8b2a8ac618ecfff,3
8b2a8ac61d2cfff,5
8b2a8ad4850afff,15
8b2a8ac6499cfff,15
8b2a8a8966c4fff,0
8b2a8ac66861fff,15
8b2a8ac64b09fff,3
8b2a8a892198fff,0
8b2a8a892198fff,10
8b2a8ad4ad61fff,15
8b2a8a89665bfff,0
8b2a8ac6c198fff,15
8b2a8ac63d8afff,15
8b2a8a892303fff,1
8b2a8a892303fff,8
8b2a8a8928a1fff,0
8b2a8ad4b001fff,0
8b2a8a896289fff,2
8b2a8ac666d0fff,15
8b2a8ac60002fff,7
8b2a8ad4a24dfff,1
8b2a8ad4a24dfff,2
8b2a8ad4a24dfff,9
8b2a8ac62135fff,15
8b2a8ad4e6f4fff,15
8b2a8ac6185afff,3
8b2a8ac6cd28fff,3
8b2a8ac648a2fff,15
8b2a8ac648a2fff,16
8b2a8ac61b2afff,3
8b2a8ad4a723fff,15
8b2a8ac61b96fff,3
8b2a8ac64ce0fff,15
8b2a8a896356fff,2
8b2a8a896356fff,0
8b2a8ac6060bfff,2
8b2a8ac618edfff,3
8b2a8ac6590afff,0
8b2a8ac6069afff,15
8b2a8a892646fff,2
8b2a8a892801fff,0
8b2a8a893735fff,6
8b2a8a892253fff,0
8b2a8a8934edfff,6
8b2a8ac6c0a0fff,15
8b2a8ac6411bfff,15
8b2a8ac6411bfff,2
8b2a8ac63551fff,15
8b2a8a896453fff,0
8b2a8ad4b344fff,8
8b2a8ad59a1cfff,2
8b2a8ad4a916fff,15
8b2a8a892588fff,0
8b2a8a892588fff,3
8b2a8a89630bfff,0
8b2a8ac65289fff,3
8b2a8ac65289fff,5
8b2a8a892a89fff,8
8b2a8a892a89fff,0
8b2a8a892156fff,2
8b2a8a892156fff,1
8b2a8ac663b2fff,15
8b2a8ad4a9b5fff,15
8b2a8ac6ca28fff,6
8b2a8ac6ca28fff,7
8b2a8ac60d18fff,15
8b2a8ac619abfff,3
8b2a8ac65586fff,5
8b2a8ac65586fff,0
8b2a8ac60468fff,15
8b2a8ac66c4cfff,15
8b2a8ac63aaafff,15
8b2a8a892688fff,3
8b2a8ac60042fff,15
8b2a8ac63d9bfff,15
8b2a8a89349cfff,6
8b2a8ac66183fff,15
8b2a8ac6c046fff,7
8b2a8ac60c2afff,15
8b2a8ac6ca88fff,10
8b2a8ac6ca88fff,7
8b2a8ac6ca88fff,2
8b2a8ac60218fff,15
8b2a8ad4a25efff,9
8b2a8a893454fff,6
8b2a8ac63b82fff,15
8b2a8ac6676dfff,15
8b2a8a896689fff,0
8b2a8ac63144fff,15
8b2a8ac647b0fff,15
8b2a8ac647b0fff,2
8b2a8ac66a50fff,15
8b2a8ad59348fff,15
8b2a8ad4a31cfff,0
8b2a8a892562fff,0
8b2a8ac648ccfff,2
8b2a8a8966d8fff,0
8b2a8a893512fff,6
8b2a8a893512fff,15
8b2a8ac60a2cfff,5
8b2a8ac62d58fff,15
8b2a8a892322fff,8
8b2a8ac6194dfff,3
8b2a8ac65384fff,11
8b2a8ac64a23fff,1
8b2a8ac64a23fff,8
8b2a8ac6021dfff,15
8b2a8a892b9bfff,0
8b2a8ad59770fff,15
8b2a8ad4ad18fff,15
8b2a8ac629a2fff,15
8b2a8ad4a2e2fff,2
8b2a8a89362bfff,15
8b2a8a89362bfff,6
8b2a8ac64a9bfff,0
8b2a8a892749fff,3
8b2a8ac62a4dfff,15
8b2a8ac6cd9cfff,15
8b2a8ac66568fff,15
8b2a8ac66568fff,9
8b2a8a892d8efff,0
8b2a8a892d8efff,1
8b2a8a892d8efff,7
8b2a8ad4a6ebfff,15
8b2a8ad4a42bfff,15
8b2a8ac66a36fff,2
8b2a8ac64198fff,15
8b2a8ac64198fff,2
8b2a8a8966ccfff,0
8b2a8ad4a265fff,2
8b2a8a8964d0fff,0
8b2a8ac6456dfff,2
8b2a8a89342dfff,6
8b2a8ad4a444fff,15
8b2a8ad48540fff,0
8b2a8ad48540fff,2
8b2a8a896792fff,0
8b2a8ac62d21fff,15
8b2a8ac65a15fff,0
8b2a8a893484fff,6
8b2a8ad4aa6efff,1
8b2a8ac6466dfff,10
8b2a8ac61151fff,3
8b2a8ad4a511fff,15
8b2a8ad4bda9fff,1
8b2a8ad4bda9fff,2
8b2a8a892489fff,3
8b2a8a8928ebfff,11
8b2a8a8928ebfff,0
8b2a8ac61a76fff,3
8b2a8a8926d5fff,2
8b2a8a8926d5fff,3
8b2a8ac65580fff,5
8b2a8ac65403fff,5
8b2a8ad592c6fff,15
8b2a8ac6572dfff,5
8b2a8ac64173fff,10
8b2a8ac64173fff,8
8b2a8ac64173fff,11
8b2a8ac64173fff,2
8b2a8ac62061fff,2
8b2a8ad4b889fff,2
8b2a8ad4b0b3fff,0
8b2a8ac64c28fff,2
8b2a8a892464fff,0
8b2a8ad5b39efff,15
8b2a8ac63aaefff,15
8b2a8a892433fff,0
8b2a8a892433fff,3
8b2a8ac6041bfff,15
8b2a8ac66619fff,15
8b2a8ac64172fff,8
8b2a8ac64172fff,2
8b2a8a892281fff,7
8b2a8a892281fff,10
8b2a8a8962cdfff,2
8b2a8a8934c0fff,6
8b2a8a892c92fff,0
8b2a8ac642b1fff,10
8b2a8ac642b1fff,11
8b2a8a896396fff,0
8b2a8ac61386fff,15
8b2a8ac6319afff,15
8b2a8ac6536efff,0
8b2a8ad4b54afff,8
8b2a8ac66775fff,15
8b2a8ad4aa48fff,1
8b2a8ad4aa48fff,2
8b2a8ad4aa48fff,1
8b2a8ad4ace5fff,15
8b2a8ad4a8c2fff,0
8b2a8ac63c6cfff,2
8b2a8ac6cacbfff,7
8b2a8a8925a4fff,0
8b2a8ac63052fff,2
8b2a8ac63ae6fff,15
8b2a8ac62355fff,15
8b2a8ad4a794fff,15
8b2a8ad4a794fff,2
8b2a8ad4a6c2fff,15
8b2a8ad4a6c2fff,2
8b2a8ac65accfff,1
8b2a8ac63b0dfff,15
8b2a8a89219dfff,10
8b2a8ac60671fff,2
8b2a8a892cc9fff,10
8b2a8ac61453fff,15
8b2a8ac6150dfff,15
8b2a8a896d9afff,8
8b2a8ac6cb15fff,6
8b2a8ad48426fff,15
8b2a8ad4a962fff,2
8b2a8ad4a962fff,15
8b2a8ad4b624fff,0
8b2a8ad4ac5afff,15
8b2a8ac6219bfff,15
8b2a8ac6cd69fff,3
8b2a8ac6529cfff,5
8b2a8ac6ccedfff,15
8b2a8a8963a3fff,0
8b2a8ac61828fff,3
8b2a8ad59ba9fff,15
8b2a8ad59ba9fff,2
8b2a8ad4aa9afff,0
8b2a8ac65c6afff,4
8b2a8ac65c6afff,5
8b2a8ac66a34fff,2
8b2a8ac61692fff,15
8b2a8ad4bcd5fff,0
8b2a8ad4bcd5fff,2
8b2a8ad4bcd5fff,10
8b2a8ac6439dfff,0
8b2a8ac6c190fff,15
8b2a8ac63544fff,15
8b2a8ac61615fff,15
8b2a8ad4b7a9fff,0
8b2a8ac6504cfff,0
8b2a8ac6504cfff,11
8b2a8ac66121fff,15
8b2a8a892683fff,3
8b2a8ad4a604fff,15
8b2a8a892810fff,0
8b2a8ad5d368fff,15
8b2a8ac63828fff,2
8b2a8ac63828fff,15
8b2a8ac66783fff,15
8b2a8ac644f4fff,15
8b2a8ac61001fff,15
8b2a8ac6298cfff,15
8b2a8ac602f6fff,15
8b2a8ac657a4fff,5
8b2a8ad4a141fff,0
8b2a8ac64043fff,0
8b2a8ac64043fff,8
8b2a8a892dadfff,1
8b2a8a892dadfff,0
8b2a8ad4b6c6fff,0
8b2a8ac64d96fff,15
8b2a8ad59228fff,15
8b2a8ac62a55fff,15
8b2a8ac65a0cfff,0
8b2a8ad48571fff,2
8b2a8ad48571fff,15
8b2a8ac61c73fff,3
8b2a8ac6c828fff,7
8b2a8ac63ad8fff,15
8b2a8ac60d2bfff,15
8b2a8ac62d43fff,15
8b2a8ac619b2fff,5
8b2a8ad4b56efff,0
8b2a8ad4b56efff,1
8b2a8ac64462fff,2
8b2a8ac64a6cfff,8
8b2a8ac64a6cfff,10
8b2a8ac6cb48fff,6
8b2a8ac61b50fff,3
8b2a8ad4b085fff,0
8b2a8ac66295fff,15
8b2a8ac6182dfff,3
8b2a8ac65456fff,5
8b2a8ac6cb51fff,6
8b2a8ac654d1fff,5
8b2a8ac61325fff,15
8b2a8ac65892fff,1
8b2a8a896641fff,0
8b2a8ad5b22efff,15
8b2a8ac63b21fff,15
8b2a8ac618acfff,3
8b2a8ac66b54fff,15
8b2a8ad59b26fff,2
8b2a8ac6cd95fff,15
8b2a8ad4a71bfff,15
8b2a8ac63819fff,15
8b2a8ac60463fff,15
8b2a8a892024fff,10
8b2a8a892024fff,2
8b2a8a892024fff,0
8b2a8a89664efff,0
8b2a8ad4aca4fff,15
8b2a8ac6662afff,15
8b2a8ac66685fff,15
8b2a8ac61469fff,15
8b2a8ac61b25fff,3
8b2a8a892636fff,3
8b2a8ac62874fff,15
8b2a8ac63425fff,15
8b2a8ac63165fff,15
8b2a8ad4a402fff,15
8b2a8ad4a1acfff,15
8b2a8ac62d6cfff,15
8b2a8a8966d1fff,0
8b2a8ac62b70fff,15
8b2a8ac60b0bfff,5
8b2a8a892754fff,3
8b2a8ac6cce0fff,15
8b2a8ac6482bfff,2
8b2a8ad4b166fff,2
8b2a8ac63d6afff,2
8b2a8ac60774fff,2
8b2a8ac60774fff,15
8b2a8a892a1efff,0
8b2a8ad59214fff,15
8b2a8ac6450efff,15
8b2a8ad4bc71fff,2
8b2a8ad4aa66fff,2
8b2a8ad4aa5dfff,2
8b2a8ac66820fff,15
8b2a8ac60418fff,15
8b2a8ac65602fff,5
8b2a8ac64134fff,16
8b2a8ad4e22afff,15
8b2a8ac64d60fff,15
8b2a8ac64d60fff,2
8b2a8ac64403fff,15
8b2a8ac61cc6fff,5
8b2a8ac61cc6fff,15
8b2a8ac610a9fff,15
8b2a8ac64823fff,2
8b2a8ac630b2fff,15
8b2a8ac61418fff,15
8b2a8ac62158fff,2
8b2a8ac61875fff,3
8b2a8a8925b5fff,0
8b2a8ad4a702fff,15
8b2a8ac66c96fff,15
8b2a8ac6611dfff,15
8b2a8ac62565fff,15
8b2a8ac6c121fff,7
8b2a8ac6c121fff,15
8b2a8ad4ace2fff,15
8b2a8ac66556fff,15
8b2a8ac6315afff,2
8b2a8ac638e6fff,15
8b2a8a893424fff,6
8b2a8a893424fff,15
8b2a8ad4e613fff,15
8b2a8ac64ce1fff,15
8b2a8ac66671fff,15
8b2a8ad4b360fff,8
8b2a8ac63b0bfff,15
8b2a8ac61683fff,15
8b2a8ad4bd1efff,2
8b2a8ad4a9a4fff,15
8b2a8ac63a0dfff,15
8b2a8ad4aaa1fff,0
8b2a8ac64b26fff,8
8b2a8ac62351fff,15
8b2a8ac64c99fff,15
8b2a8a892456fff,0
8b2a8ac61aaefff,3
8b2a8ac61d23fff,5
8b2a8ac63cd9fff,15
8b2a8ac63892fff,2
8b2a8ac63892fff,15
8b2a8ac657b1fff,5
8b2a8ac64495fff,15
8b2a8ac61c14fff,5
8b2a8ac64cebfff,15
8b2a8ad48403fff,2
