region_id,Zoning
8a2a8ac6025ffff,15
8a2a8ad4a137fff,15
8a2a8a89245ffff,0
8a2a8a89245ffff,3
8a2a8ad4a837fff,15
8a2a8ac66087fff,15
8a2a8ac65517fff,5
8a2a8ac63a6ffff,15
8a2a8ad4ab67fff,2
8a2a8ad4e637fff,15
8a2a8ac64477fff,2
8a2a8ac6332ffff,15
8a2a8ac6300ffff,2
8a2a8ac643a7fff,0
8a2a8ad4b5affff,2
8a2a8ad4a4e7fff,15
8a2a8ad4b0dffff,2
8a2a8ac6559ffff,5
8a2a8ad59b17fff,15
8a2a8ad59b17fff,2
8a2a8ac648cffff,11
8a2a8ac648cffff,2
8a2a8ad4a007fff,15
8a2a8ad4a007fff,0
8a2a8ad4b247fff,0
8a2a8ac6ca9ffff,7
8a2a8ac6ca9ffff,2
8a2a8ac6445ffff,2
8a2a8ac64c97fff,15
8a2a8ad4a88ffff,15
8a2a8ac64d17fff,15
8a2a8a896627fff,0
8a2a8ac66cf7fff,15
8a2a8ac66cf7fff,9
8a2a8ac6491ffff,2
8a2a8ac6491ffff,0
8a2a8ad4a937fff,15
8a2a8ac62c1ffff,15
8a2a8a893677fff,15
8a2a8ad4e6f7fff,15
8a2a8ac6cad7fff,10
8a2a8ac6cad7fff,7
8a2a8ac63caffff,15
8a2a8ad592d7fff,15
8a2a8ac62d5ffff,15
8a2a8ad4a10ffff,0
8a2a8ac60807fff,5
8a2a8ac60807fff,8
8a2a8a892227fff,0
8a2a8a892227fff,1
8a2a8ac648f7fff,2
8a2a8ac648f7fff,0
8a2a8ad5968ffff,15
8a2a8ac66247fff,15
8a2a8ad4a3a7fff,0
8a2a8ac64a9ffff,0
8a2a8ac64a9ffff,2
8a2a8ac64a9ffff,8
8a2a8a892927fff,2
8a2a8a892927fff,0
8a2a8ac64aeffff,0
8a2a8ac64aeffff,1
8a2a8ac60627fff,2
8a2a8ac6406ffff,0
8a2a8ac6406ffff,8
8a2a8a893597fff,6
8a2a8a89219ffff,0
8a2a8a89219ffff,10
8a2a8ac6459ffff,15
8a2a8ad484b7fff,2
8a2a8ad5b26ffff,15
8a2a8ad4aadffff,0
8a2a8ac6071ffff,2
8a2a8ad4b287fff,0
8a2a8ad4a687fff,15
8a2a8a890697fff,1
8a2a8ac6cce7fff,15
8a2a8ac65a27fff,0
8a2a8ac6580ffff,14
8a2a8ac6580ffff,1
8a2a8ac61117fff,3
8a2a8ac6225ffff,15
8a2a8ac62a5ffff,15
8a2a8ac640b7fff,2
8a2a8ad4bd4ffff,2
8a2a8ac6341ffff,15
8a2a8ac60b47fff,5
8a2a8ac66d67fff,15
8a2a8ac6c3affff,10
8a2a8ac6c3affff,3
8a2a8ac65417fff,5
8a2a8ac60d67fff,15
8a2a8ac60d67fff,15
8a2a8ac66a6ffff,15
8a2a8ac61a97fff,3
8a2a8ac6caeffff,7
8a2a8ac61337fff,15
8a2a8ac654c7fff,5
8a2a8ac640e7fff,8
8a2a8ac61927fff,3
8a2a8ac61927fff,5
8a2a8ac642a7fff,0
8a2a8ac642a7fff,11
8a2a8ac658e7fff,14
8a2a8ac658e7fff,1
8a2a8ac609affff,8
8a2a8a89229ffff,7
8a2a8a89229ffff,2
8a2a8ad4b0f7fff,0
8a2a8ad4b0f7fff,2
8a2a8ad4a0a7fff,15
8a2a8ac6062ffff,2
8a2a8ac63a87fff,15
8a2a8ac66417fff,15
8a2a8ad59b37fff,2
8a2a8ac60b6ffff,5
8a2a8ad4a6cffff,15
8a2a8ac64a6ffff,8
8a2a8ac64a6ffff,2
8a2a8ac64a6ffff,8
8a2a8ac64a6ffff,10
8a2a8ac6536ffff,0
8a2a8ac65d1ffff,0
8a2a8ac65d1ffff,1
8a2a8ac644cffff,15
8a2a8ad4ad4ffff,15
8a2a8ad4b137fff,2
8a2a8ac64207fff,0
8a2a8ac64847fff,2
8a2a8ac60c67fff,15
8a2a8ac60c67fff,15
8a2a8ac6678ffff,15
8a2a8ac65167fff,7
8a2a8ac65167fff,1
8a2a8ac65167fff,4
8a2a8a89661ffff,0
8a2a8ac66567fff,9
8a2a8ac66787fff,15
8a2a8ad4ac27fff,15
8a2a8ad4b367fff,8
8a2a8a8930d7fff,6
8a2a8a8930d7fff,15
8a2a8ad5935ffff,15
8a2a8ad4bc97fff,2
8a2a8ad4bc97fff,2
8a2a8ad4808ffff,0
8a2a8a892787fff,3
8a2a8ac6621ffff,15
8a2a8ac62377fff,15
8a2a8ac61b0ffff,3
8a2a8ad596f7fff,15
8a2a8ac62077fff,2
8a2a8ac62077fff,15
8a2a8a8922f7fff,2
8a2a8a8922f7fff,0
8a2a8a8922f7fff,10
8a2a8a892ce7fff,10
8a2a8ac646affff,15
8a2a8ac646affff,2
8a2a8ac63a37fff,15
8a2a8a892337fff,8
8a2a8ac62cdffff,15
8a2a8ad4b527fff,1
8a2a8ad4b527fff,10
8a2a8ad4b527fff,3
8a2a8ad4b527fff,2
8a2a8ac6381ffff,15
8a2a8ac6cc17fff,15
8a2a8a892577fff,0
8a2a8ad59acffff,15
8a2a8a896207fff,2
8a2a8a896207fff,0
8a2a8ac60867fff,5
8a2a8ad4bd97fff,1
8a2a8ad4bd97fff,2
8a2a8ad4bd97fff,0
8a2a8ac63a0ffff,15
8a2a8ac64a57fff,0
8a2a8ac64a57fff,1
8a2a8ac644a7fff,15
8a2a8ac66157fff,15
8a2a8ac6688ffff,15
8a2a8ac6cb67fff,6
8a2a8ac66537fff,15
8a2a8ac61727fff,15
8a2a8ac6ca97fff,7
8a2a8a89309ffff,6
8a2a8a89309ffff,15
8a2a8ac66a47fff,15
8a2a8a89209ffff,0
8a2a8a89209ffff,3
8a2a8ac64b1ffff,3
8a2a8ac64b1ffff,8
8a2a8ac63c57fff,15
8a2a8ac65d4ffff,1
8a2a8ac6054ffff,2
8a2a8ac6054ffff,15
8a2a8a89204ffff,1
8a2a8a89204ffff,8
8a2a8ad59397fff,15
8a2a8ad4ac97fff,15
8a2a8ac64277fff,0
8a2a8ad59307fff,15
8a2a8ac650d7fff,5
8a2a8ad4a12ffff,0
8a2a8ac66847fff,15
8a2a8a8934d7fff,6
8a2a8ad4818ffff,0
8a2a8ac64d77fff,2
8a2a8ac66b0ffff,15
8a2a8ac66b0ffff,2
8a2a8ac60897fff,15
8a2a8ac60897fff,15
8a2a8ac6484ffff,8
8a2a8ac6484ffff,2
8a2a8ac638b7fff,2
8a2a8ac638b7fff,15
8a2a8ad4ab6ffff,2
8a2a8ad4ab6ffff,1
8a2a8ac61b87fff,3
8a2a8ac656cffff,5
8a2a8ad5924ffff,15
8a2a8ac65c9ffff,4
8a2a8ac65c9ffff,8
8a2a8ac65c9ffff,8
8a2a8ac65c9ffff,5
8a2a8ac65c9ffff,7
8a2a8ac65c9ffff,2
8a2a8ac65317fff,0
8a2a8ac65317fff,11
8a2a8ad4a04ffff,0
8a2a8ad4aba7fff,2
8a2a8ad4aba7fff,15
8a2a8ad4840ffff,2
8a2a8ad5b32ffff,15
8a2a8ad4a437fff,15
8a2a8ac6594ffff,11
8a2a8ac6594ffff,0
8a2a8ac6c76ffff,3
8a2a8ac6c76ffff,7
8a2a8a8926d7fff,2
8a2a8a8926d7fff,3
8a2a8ac6116ffff,3
8a2a8ad59b57fff,15
8a2a8ad59b57fff,2
8a2a8ac6424ffff,5
8a2a8ac6424ffff,0
8a2a8ac65a37fff,0
8a2a8ac6411ffff,15
8a2a8ac6411ffff,2
8a2a8a89068ffff,1
8a2a8ad4a867fff,2
8a2a8ad4a867fff,15
8a2a8a892177fff,1
8a2a8a892177fff,0
8a2a8ac6ca07fff,7
8a2a8ad4b7affff,0
8a2a8ac6dd27fff,7
8a2a8ac6694ffff,15
8a2a8ac6eda7fff,15
8a2a8ac6052ffff,15
8a2a8ad4a817fff,15
8a2a8ac66227fff,15
8a2a8ac65b5ffff,0
8a2a8ac61957fff,3
8a2a8ac6cd2ffff,3
8a2a8ad4b05ffff,0
8a2a8ad4b05ffff,2
8a2a8ac657affff,5
8a2a8ac669affff,15
8a2a8a8966cffff,0
8a2a8ac65c67fff,4
8a2a8ac65c67fff,1
8a2a8ad4bc4ffff,2
8a2a8a896647fff,0
8a2a8ac64db7fff,15
8a2a8ac64cb7fff,15
8a2a8ac62ac7fff,15
8a2a8a89294ffff,2
8a2a8a89294ffff,0
8a2a8ac61717fff,15
8a2a8a892527fff,0
8a2a8ac6596ffff,11
8a2a8ac6596ffff,0
8a2a8ac65927fff,1
8a2a8ac65927fff,0
8a2a8ad4a0c7fff,15
8a2a8ad4a0c7fff,0
8a2a8a8962d7fff,2
8a2a8a89365ffff,15
8a2a8a89365ffff,6
8a2a8ac63847fff,15
8a2a8ac62167fff,15
8a2a8ad4844ffff,0
8a2a8ac6289ffff,15
8a2a8a893737fff,6
8a2a8ac659affff,11
8a2a8ad4a717fff,15
8a2a8ad5b66ffff,15
8a2a8ac6192ffff,3
8a2a8ac63937fff,2
8a2a8a896697fff,0
8a2a8ad59ba7fff,15
8a2a8ad59ba7fff,2
8a2a8ad4b69ffff,0
8a2a8ad4b69ffff,2
8a2a8ad4b69ffff,8
8a2a8ac65d0ffff,0
8a2a8ac65d0ffff,1
8a2a8ac6c897fff,7
8a2a8ac6c897fff,3
8a2a8ac6c897fff,15
8a2a8ad4b24ffff,0
8a2a8ac615affff,15
8a2a8a893767fff,6
8a2a8ac66837fff,15
8a2a8ac608b7fff,5
8a2a8ac608b7fff,15
8a2a8ac608b7fff,8
8a2a8ac608b7fff,15
8a2a8a89665ffff,0
8a2a8ac6c887fff,7
8a2a8ac6c887fff,3
8a2a8ac6691ffff,15
8a2a8ac658d7fff,7
8a2a8ac658d7fff,14
8a2a8ac658d7fff,1
8a2a8ac64c0ffff,15
8a2a8ac64c0ffff,2
8a2a8ac6195ffff,3
8a2a8ad4e2cffff,15
8a2a8ad4a917fff,15
8a2a8ac61197fff,15
8a2a8ac63987fff,2
8a2a8a896d97fff,8
8a2a8a896d97fff,0
8a2a8ad4ac6ffff,15
8a2a8ad4e68ffff,15
8a2a8ac63437fff,15
8a2a8ad4e21ffff,15
8a2a8ac6200ffff,15
8a2a8ac6c00ffff,7
8a2a8ac6c00ffff,15
8a2a8ac6431ffff,0
8a2a8ac65617fff,5
8a2a8ac66047fff,15
8a2a8ac6640ffff,15
8a2a8ac6546ffff,5
8a2a8ac6c827fff,7
8a2a8ac6c827fff,10
8a2a8ad4a0affff,15
8a2a8ac6059ffff,15
8a2a8ad5b2dffff,15
8a2a8ac659b7fff,11
8a2a8ac659b7fff,0
8a2a8ac66c67fff,15
8a2a8ac6ddaffff,7
8a2a8a893db7fff,1
8a2a8ad4b10ffff,2
8a2a8ac644e7fff,15
8a2a8ac644e7fff,2
8a2a8a89659ffff,11
8a2a8a89659ffff,0
8a2a8ac62a57fff,15
8a2a8ad484dffff,2
8a2a8ad4a2c7fff,2
8a2a8ad4a2c7fff,0
8a2a8a892257fff,0
8a2a8ad4b117fff,2
8a2a8ac64b2ffff,3
8a2a8ac64b2ffff,8
8a2a8ac66777fff,15
8a2a8ac65437fff,5
8a2a8ac65827fff,1
8a2a8ac65827fff,11
8a2a8ac65827fff,0
8a2a8ad59a0ffff,15
8a2a8ad59a0ffff,2
8a2a8ac66aeffff,15
8a2a8ac640d7fff,2
8a2a8ac640d7fff,8
8a2a8a896227fff,2
8a2a8a896227fff,0
8a2a8ac605b7fff,15
8a2a8ad4a52ffff,15
8a2a8ac6c80ffff,7
8a2a8a892c87fff,0
8a2a8ac63107fff,2
8a2a8ac63107fff,15
8a2a8ac6569ffff,5
8a2a8ad4a527fff,15
8a2a8ac63b77fff,15
8a2a8ac61bb7fff,3
8a2a8a89241ffff,0
8a2a8a89241ffff,3
8a2a8a8937b7fff,6
8a2a8ac646d7fff,15
8a2a8ac65977fff,1
8a2a8ac65977fff,2
8a2a8ac65977fff,0
8a2a8ad4a28ffff,0
8a2a8ac61407fff,15
8a2a8ac66187fff,15
8a2a8ac6205ffff,15
8a2a8a892067fff,8
8a2a8a892067fff,11
8a2a8ac6cb47fff,6
8a2a8a892657fff,2
8a2a8a892657fff,3
8a2a8ac62957fff,15
8a2a8ad4a7b7fff,15
8a2a8ac66277fff,15
8a2a8ac6412ffff,2
8a2a8a8926effff,7
8a2a8a8926effff,2
8a2a8a8926effff,3
8a2a8ac63037fff,2
8a2a8ac60b67fff,5
8a2a8ac61997fff,3
8a2a8ac61997fff,5
8a2a8ac6386ffff,15
8a2a8ac62237fff,15
8a2a8ac63b4ffff,15
8a2a8a89298ffff,0
8a2a8ac65067fff,0
8a2a8ac65067fff,14
8a2a8ac6570ffff,5
8a2a8a89290ffff,2
8a2a8a89290ffff,0
8a2a8ac6094ffff,5
8a2a8ac638effff,15
8a2a8ac64ceffff,15
8a2a8ad4b42ffff,10
8a2a8ad4b42ffff,2
8a2a8ad48587fff,15
8a2a8ac6c777fff,3
8a2a8ac6c777fff,7
8a2a8ac64137fff,15
8a2a8ac64137fff,15
8a2a8ad4ba87fff,0
8a2a8a893417fff,6
8a2a8a8962a7fff,0
8a2a8ad4ab87fff,2
8a2a8ad4ab87fff,0
8a2a8a893407fff,6
8a2a8ac63957fff,2
8a2a8ac64b17fff,8
8a2a8ac62cc7fff,15
8a2a8ad4e29ffff,15
8a2a8ac64287fff,10
8a2a8ac64287fff,11
8a2a8ad4a80ffff,15
8a2a8ac64a67fff,1
8a2a8ac64a67fff,8
8a2a8ac64a67fff,10
8a2a8ac6162ffff,15
8a2a8a892737fff,2
8a2a8a892737fff,0
8a2a8a892737fff,3
8a2a8a892827fff,2
8a2a8a892827fff,0
8a2a8ac6158ffff,15
8a2a8ac61607fff,15
8a2a8ad4e647fff,15
8a2a8ac617affff,15
8a2a8ac62cd7fff,15
8a2a8a896747fff,0
8a2a8ad4a367fff,1
8a2a8ad4a367fff,0
8a2a8ad4b337fff,0
8a2a8ac640f7fff,2
8a2a8ac640f7fff,8
8a2a8ac6435ffff,0
8a2a8ad4a2f7fff,2
8a2a8ad4a2f7fff,0
8a2a8ac64437fff,15
8a2a8ac608dffff,5
8a2a8ac6c32ffff,10
8a2a8ac6c32ffff,7
8a2a8ac60067fff,5
8a2a8ac60067fff,12
8a2a8ac60067fff,15
8a2a8ac669a7fff,15
8a2a8a892c37fff,0
8a2a8a892c37fff,1
8a2a8a892c37fff,10
8a2a8a892c37fff,7
8a2a8ac66aa7fff,15
8a2a8ac66aa7fff,2
8a2a8ac63077fff,2
8a2a8a892887fff,0
8a2a8ac667a7fff,15
8a2a8a892b87fff,11
8a2a8a892b87fff,0
8a2a8ad4bad7fff,8
8a2a8ad4bad7fff,0
8a2a8ac6280ffff,15
8a2a8ac6526ffff,0
8a2a8ac630b7fff,15
8a2a8ac61157fff,3
8a2a8ac6648ffff,15
8a2a8ad4bd07fff,2
8a2a8ac645a7fff,15
8a2a8ac6cd5ffff,7
8a2a8ac6cd5ffff,3
8a2a8ac6cd5ffff,15
8a2a8ad4b68ffff,0
8a2a8ad4b68ffff,8
8a2a8ac61a57fff,3
8a2a8a8934effff,6
8a2a8ac63917fff,2
8a2a8ac64d47fff,15
8a2a8ac64d47fff,2
8a2a8ac6446ffff,2
8a2a8ac616f7fff,15
8a2a8a892017fff,10
8a2a8ac6112ffff,3
8a2a8ac62ad7fff,15
8a2a8ac6174ffff,15
8a2a8ac66ae7fff,15
8a2a8ac65027fff,14
8a2a8ac65027fff,4
8a2a8ac614d7fff,15
8a2a8a892917fff,0
8a2a8ac65c1ffff,4
8a2a8ac65db7fff,2
8a2a8ac65db7fff,1
8a2a8ac65db7fff,10
8a2a8ac6c0c7fff,3
8a2a8ac64a2ffff,1
8a2a8ac64a2ffff,3
8a2a8ad4ac47fff,15
8a2a8ad4b88ffff,2
8a2a8a8936effff,6
8a2a8ac66597fff,15
8a2a8ac60547fff,15
8a2a8ad485affff,15
8a2a8ac6134ffff,15
8a2a8ac60107fff,15
8a2a8ad4a09ffff,15
8a2a8ac66b97fff,15
8a2a8ac658effff,1
8a2a8ac658effff,11
8a2a8a8927a7fff,3
8a2a8ac6354ffff,15
8a2a8ac6c187fff,15
8a2a8ac60457fff,15
8a2a8ad484d7fff,2
8a2a8ad4ac1ffff,15
8a2a8ac604d7fff,15
8a2a8ac63aaffff,15
8a2a8ac6dda7fff,7
8a2a8ac63547fff,15
8a2a8ac6126ffff,15
8a2a8ac60917fff,8
8a2a8ad4a107fff,15
8a2a8ad4a107fff,0
8a2a8ac66b17fff,15
8a2a8ac66b17fff,2
8a2a8ac6c907fff,7
8a2a8ac6c907fff,10
8a2a8ac62117fff,15
8a2a8ad5b28ffff,15
8a2a8ac65a47fff,1
8a2a8ac65a47fff,0
8a2a8ac6caaffff,10
8a2a8ac6caaffff,7
8a2a8ad4b207fff,1
8a2a8ad4b207fff,2
8a2a8ac60087fff,11
8a2a8ac60087fff,2
8a2a8ac60087fff,15
8a2a8ac60117fff,13
8a2a8ac60117fff,15
8a2a8ac6c017fff,15
8a2a8ac660e7fff,15
8a2a8ad59ab7fff,15
8a2a8ac62c57fff,15
8a2a8ac609b7fff,15
8a2a8ac609b7fff,8
8a2a8ac609b7fff,15
8a2a8ac6cacffff,7
8a2a8a89674ffff,0
8a2a8ac63837fff,2
8a2a8ac63837fff,15
8a2a8a89259ffff,0
8a2a8a89259ffff,3
8a2a8ad4a4dffff,2
8a2a8ad5934ffff,15
8a2a8ad4b097fff,0
8a2a8ac6230ffff,15
8a2a8ad4b177fff,2
8a2a8ac6685ffff,15
8a2a8ad4bd77fff,2
8a2a8ad4a967fff,2
8a2a8ad4a967fff,15
8a2a8ac6439ffff,0
8a2a8ac6439ffff,11
8a2a8ac6dd17fff,7
8a2a8ad5b2affff,15
8a2a8ac63a5ffff,15
8a2a8ad4e38ffff,15
8a2a8a89049ffff,0
8a2a8ac648a7fff,15
8a2a8ac648a7fff,15
8a2a8ac648a7fff,0
8a2a8ac6c767fff,3
8a2a8a89378ffff,6
8a2a8ac6085ffff,5
8a2a8a89271ffff,3
8a2a8ac6555ffff,5
8a2a8ad4ac2ffff,15
8a2a8ac6188ffff,3
8a2a8ac62247fff,15
8a2a8ad4ab07fff,2
8a2a8ac66d0ffff,15
8a2a8ac6c307fff,10
8a2a8ac6c307fff,7
8a2a8ac6c307fff,10
8a2a8ac6c307fff,2
8a2a8ad4b017fff,0
8a2a8ac6524ffff,0
8a2a8ad4ad47fff,15
8a2a8ac656c7fff,5
8a2a8ac64a47fff,1
8a2a8ac64a47fff,10
8a2a8ac61ad7fff,3
8a2a8ac61ad7fff,15
8a2a8ac61637fff,15
8a2a8ad4a25ffff,2
8a2a8ad4a25ffff,9
8a2a8ac6575ffff,5
8a2a8a8962b7fff,0
8a2a8ad4badffff,8
8a2a8ad4badffff,0
8a2a8ad4aa9ffff,0
8a2a8ad4e677fff,15
8a2a8a892c5ffff,10
8a2a8ac6176ffff,15
8a2a8ac62b37fff,15
8a2a8ac60a6ffff,5
8a2a8ad4e22ffff,15
8a2a8ad4b297fff,0
8a2a8ac658c7fff,1
8a2a8ad4a76ffff,0
8a2a8ac606c7fff,2
8a2a8ac60907fff,8
8a2a8ac60907fff,10
8a2a8ad486f7fff,2
8a2a8a89342ffff,6
8a2a8ac60b0ffff,5
8a2a8ac64b97fff,11
8a2a8ac64b97fff,2
8a2a8ac61027fff,3
8a2a8ac6c867fff,6
8a2a8ac6c867fff,7
8a2a8ac65727fff,5
8a2a8ac6c317fff,10
8a2a8ac6c317fff,2
8a2a8ac641a7fff,15
8a2a8ac61b6ffff,3
8a2a8ac6091ffff,8
8a2a8ac6c0a7fff,15
8a2a8ac66257fff,15
8a2a8ac60a27fff,5
8a2a8ac62b4ffff,15
8a2a8ad4e28ffff,15
8a2a8ac6c31ffff,7
8a2a8ac6c31ffff,10
8a2a8ac648c7fff,2
8a2a8ac6416ffff,11
8a2a8ac6416ffff,2
8a2a8ac6cd97fff,15
8a2a8ac6398ffff,2
8a2a8ac6398ffff,15
8a2a8a89069ffff,1
8a2a8ac63b5ffff,15
8a2a8ac60347fff,5
8a2a8ac60347fff,15
8a2a8ac6150ffff,15
8a2a8a896477fff,0
8a2a8ac6629ffff,15
8a2a8ac6dd8ffff,7
8a2a8ad4a807fff,15
8a2a8ac61ca7fff,5
8a2a8ad4a887fff,15
8a2a8ac645affff,15
8a2a8ac654b7fff,5
8a2a8ac64a07fff,0
8a2a8ac64a07fff,1
8a2a8ac64a07fff,2
8a2a8ac64a07fff,8
8a2a8ac662d7fff,15
8a2a8ac62c17fff,15
8a2a8ac6586ffff,1
8a2a8ac6586ffff,0
8a2a8a896517fff,0
8a2a8ac6c727fff,3
8a2a8ac6c727fff,7
8a2a8ad5b267fff,15
8a2a8ac666e7fff,15
8a2a8ad4e31ffff,15
8a2a8ac60d77fff,15
8a2a8a896717fff,0
8a2a8ad4b45ffff,1
8a2a8ad4b45ffff,10
8a2a8ac65847fff,1
8a2a8ac65847fff,11
8a2a8ac65847fff,0
8a2a8ac61097fff,15
8a2a8ac6c057fff,7
8a2a8ac6c057fff,3
8a2a8ac6c057fff,15
8a2a8ac64a87fff,2
8a2a8ac64a87fff,8
8a2a8ad4a327fff,0
8a2a8ad4b55ffff,8
8a2a8ad4b55ffff,10
8a2a8ad4b55ffff,2
8a2a8ac66307fff,15
8a2a8ad4ac8ffff,15
8a2a8ac6c90ffff,7
8a2a8ac6c90ffff,10
8a2a8ac63ad7fff,15
8a2a8ac668f7fff,15
8a2a8ad4a00ffff,0
8a2a8ac66617fff,15
8a2a8ac66377fff,15
8a2a8ac6044ffff,2
8a2a8ac6044ffff,15
8a2a8ac61d27fff,5
8a2a8ac64adffff,0
8a2a8ad4b19ffff,0
8a2a8a89268ffff,3
8a2a8ad48577fff,2
8a2a8ad48577fff,15
8a2a8ad4a337fff,0
8a2a8ac6cac7fff,7
8a2a8ac61c2ffff,5
8a2a8ac654d7fff,5
8a2a8ac6670ffff,15
8a2a8ad59b77fff,2
8a2a8ac6654ffff,15
8a2a8ac638d7fff,15
8a2a8ac6145ffff,15
8a2a8ac60a67fff,5
8a2a8ad4bd6ffff,2
8a2a8ad59a67fff,15
8a2a8ad4e2d7fff,15
8a2a8ac66c87fff,15
8a2a8ac61c9ffff,15
8a2a8ac66667fff,15
8a2a8ac65887fff,1
8a2a8a892ac7fff,1
8a2a8a892ac7fff,0
8a2a8a892c67fff,10
8a2a8a892c67fff,0
8a2a8ac6cadffff,10
8a2a8ac6cadffff,7
8a2a8ac6cadffff,7
8a2a8ac6c01ffff,15
8a2a8ad4b457fff,10
8a2a8ac65aa7fff,1
8a2a8ac65aa7fff,2
8a2a8ac65aa7fff,0
8a2a8ac65aa7fff,4
8a2a8ac66917fff,15
8a2a8ac6075ffff,2
8a2a8ac612b7fff,15
8a2a8ac61667fff,15
8a2a8ac65b97fff,2
8a2a8ac65b97fff,1
8a2a8ac65b97fff,4
8a2a8ac653affff,11
8a2a8ad4ac07fff,15
8a2a8ac63d1ffff,15
8a2a8ac6478ffff,15
8a2a8ac6478ffff,2
8a2a8ac63407fff,15
8a2a8ac63c47fff,2
8a2a8ac63c47fff,15
8a2a8ac61ae7fff,3
8a2a8ac6496ffff,2
8a2a8ac6014ffff,5
8a2a8ac6014ffff,15
8a2a8a896397fff,0
8a2a8ac60c6ffff,15
8a2a8ad4e6a7fff,15
8a2a8a892cdffff,0
8a2a8a892cdffff,10
8a2a8ac65547fff,5
8a2a8ac6cba7fff,6
8a2a8ac6cba7fff,7
8a2a8ad4a0cffff,0
8a2a8ac610effff,15
8a2a8a892687fff,3
8a2a8ac65157fff,14
8a2a8ac65157fff,4
8a2a8ad4809ffff,0
8a2a8ac64cf7fff,15
8a2a8ad4a317fff,0
8a2a8ac652effff,0
8a2a8ac652effff,2
8a2a8ac65a8ffff,0
8a2a8ac65a8ffff,1
8a2a8ad5b277fff,15
8a2a8a8929b7fff,0
8a2a8a8920effff,13
8a2a8a8920effff,10
8a2a8ad4a75ffff,15
8a2a8ad4a75ffff,0
8a2a8ad4acaffff,15
8a2a8ac6006ffff,5
8a2a8ac6006ffff,15
8a2a8ac6cd4ffff,3
8a2a8ad59a97fff,15
8a2a8ad4b037fff,0
8a2a8ad4ad07fff,15
8a2a8ac61d67fff,5
8a2a8ac651a7fff,4
8a2a8ac651a7fff,5
8a2a8ad59207fff,15
8a2a8ad4b40ffff,10
8a2a8ad4b40ffff,2
8a2a8a892307fff,1
8a2a8a892307fff,8
8a2a8ad4b717fff,0
8a2a8ad5b377fff,15
8a2a8ac6646ffff,15
8a2a8ac615b7fff,15
8a2a8ac63327fff,15
8a2a8a896457fff,0
8a2a8ad486dffff,2
8a2a8a89218ffff,10
8a2a8ad4b3affff,0
8a2a8ac640a7fff,15
8a2a8ac640a7fff,2
8a2a8ac63c67fff,2
8a2a8ac616a7fff,15
8a2a8ac610dffff,15
8a2a8ac6cb37fff,6
8a2a8ac61707fff,15
8a2a8a896327fff,0
8a2a8ac6c957fff,7
8a2a8ac6c957fff,10
8a2a8ad4b627fff,0
8a2a8ac6ca8ffff,10
8a2a8ac6ca8ffff,7
8a2a8ac6ca8ffff,2
8a2a8ad4bd47fff,2
8a2a8ad4bc1ffff,0
8a2a8ad4bc1ffff,2
8a2a8a892097fff,0
8a2a8ad5978ffff,15
8a2a8a892af7fff,0
8a2a8ad4e66ffff,15
8a2a8ad4e6effff,15
8a2a8ad4e2e7fff,15
8a2a8ac65907fff,1
8a2a8ac65907fff,0
8a2a8ad4b5b7fff,2
8a2a8ad4b5b7fff,2
8a2a8ad4b5b7fff,9
8a2a8ac64997fff,15
8a2a8ac61b67fff,3
8a2a8ac64567fff,2
8a2a8ac6626ffff,15
8a2a8ad4819ffff,0
8a2a8ac6298ffff,15
8a2a8ac64b0ffff,3
8a2a8ac64b0ffff,8
8a2a8ac61d17fff,5
8a2a8ac65857fff,1
8a2a8ac65857fff,11
8a2a8ac656a7fff,5
8a2a8ac653a7fff,11
8a2a8ac65137fff,4
8a2a8ac65137fff,5
8a2a8ac66607fff,15
8a2a8ac618dffff,3
8a2a8ad596c7fff,15
8a2a8ad59257fff,15
8a2a8ac64447fff,2
8a2a8ad59b67fff,2
8a2a8ac6c197fff,15
8a2a8ac60427fff,15
8a2a8a892ab7fff,11
8a2a8a892ab7fff,0
8a2a8ac654cffff,5
8a2a8ac60447fff,15
8a2a8ac60707fff,2
8a2a8ac6051ffff,15
8a2a8ac65237fff,2
8a2a8ac65237fff,11
8a2a8ac64507fff,15
8a2a8ac60537fff,15
8a2a8ad4b4effff,10
8a2a8ad4e2effff,15
8a2a8ad4adb7fff,15
8a2a8ad4ad57fff,15
8a2a8ad4a0effff,0
8a2a8ac6c96ffff,6
8a2a8ac63cc7fff,15
8a2a8ac66c9ffff,15
8a2a8ac63b17fff,15
8a2a8ad5969ffff,15
8a2a8ad48717fff,0
8a2a8a89231ffff,0
8a2a8a89231ffff,1
8a2a8a89231ffff,8
8a2a8ac61537fff,15
8a2a8ad4a2cffff,2
8a2a8ad4a2cffff,2
8a2a8ad4a2cffff,9
8a2a8ac62a0ffff,15
8a2a8a8964affff,0
8a2a8ac61007fff,3
8a2a8ac61007fff,15
8a2a8ad4b1affff,0
8a2a8a8964dffff,0
8a2a8ac613a7fff,15
8a2a8ad4b057fff,0
8a2a8ad4b057fff,2
8a2a8ac6090ffff,8
8a2a8ac6090ffff,10
8a2a8a89246ffff,2
8a2a8a89246ffff,0
8a2a8a89246ffff,3
8a2a8ac64c47fff,15
8a2a8ac64c47fff,15
8a2a8ac616affff,15
8a2a8ac64627fff,2
8a2a8ac6c02ffff,7
8a2a8ac6c02ffff,15
8a2a8ac64677fff,8
8a2a8ac64677fff,2
8a2a8ac60947fff,5
8a2a8ac6c387fff,10
