region_id,cluster
8a2a8ad4868ffff,7
8a2a8ac6398ffff,-1
8a2a8a8927b7fff,0
8a2a8a896327fff,3
8a2a8ad4a437fff,8
8a2a8a8920f7fff,-1
8a2a8ad4a54ffff,8
8a2a8ad4a817fff,-1
8a2a8ac6178ffff,4
8a2a8ad4b667fff,3
8a2a8ac635a7fff,-1
8a2a8ac60a57fff,9
8a2a8ac65487fff,9
8a2a8ac62b8ffff,4
8a2a8ac63407fff,7
8a2a8ac62567fff,4
8a2a8a892047fff,7
8a2a8ac64297fff,31
8a2a8ac66827fff,5
8a2a8ac60007fff,-1
8a2a8a89291ffff,3
8a2a8ac62317fff,33
8a2a8a892d1ffff,7
8a2a8a8920e7fff,-1
8a2a8ad4b45ffff,-1
8a2a8ad4e22ffff,3
8a2a8ac62b9ffff,5
8a2a8ad4b367fff,11
8a2a8ac647b7fff,3
8a2a8ac66027fff,15
8a2a8a892af7fff,22
8a2a8ac665b7fff,3
8a2a8ad4b277fff,7
8a2a8ac60067fff,-1
8a2a8ac60ba7fff,9
8a2a8a896d9ffff,-1
8a2a8ac659b7fff,20
8a2a8ad4ad37fff,3
8a2a8ad4a80ffff,7
8a2a8ac66857fff,4
8a2a8ac60b0ffff,9
8a2a8ad4b317fff,7
8a2a8a892aeffff,7
8a2a8a892c4ffff,36
8a2a8ac66297fff,5
8a2a8ac63daffff,18
8a2a8a896227fff,3
8a2a8a892527fff,7
8a2a8ad4a677fff,4
8a2a8ac6c977fff,0
8a2a8ac642effff,7
8a2a8ac64657fff,-1
8a2a8ac64a4ffff,23
8a2a8ac60197fff,-1
8a2a8ac64257fff,7
8a2a8ac66a2ffff,7
8a2a8ac608b7fff,3
8a2a8ad4a1affff,5
8a2a8ac64877fff,21
8a2a8ac75b77fff,-1
8a2a8ac60537fff,-1
8a2a8ac60b9ffff,9
8a2a8ad4a65ffff,5
8a2a8ad4a047fff,34
8a2a8ad59b17fff,-1
8a2a8ac60337fff,9
8a2a8ac64247fff,7
8a2a8a893717fff,0
8a2a8ac6529ffff,9
8a2a8ac66d2ffff,15
8a2a8ad4a45ffff,4
8a2a8ac6289ffff,5
8a2a8ac65877fff,-1
8a2a8a89268ffff,0
8a2a8ac64c5ffff,5
8a2a8a890597fff,3
8a2a8ac6546ffff,9
8a2a8ac66ac7fff,-1
8a2a8ac6436ffff,11
8a2a8ad4a977fff,-1
8a2a8ad4aa8ffff,20
8a2a8ac6042ffff,14
8a2a8ac64307fff,21
8a2a8ac6011ffff,-1
8a2a8ad485a7fff,4
8a2a8ad59237fff,-1
8a2a8ac6c18ffff,3
8a2a8ac66087fff,-1
8a2a8a89628ffff,3
8a2a8a892937fff,3
8a2a8a89340ffff,0
8a2a8ad4a29ffff,7
8a2a8ad4e2affff,3
8a2a8ad4ab67fff,7
8a2a8a89295ffff,3
8a2a8ac6c857fff,0
8a2a8ac660b7fff,-1
8a2a8ac66d57fff,15
8a2a8ac6079ffff,14
8a2a8ad4a0b7fff,4
8a2a8ac663affff,5
8a2a8ac66937fff,5
8a2a8ac63a9ffff,4
8a2a8ac60307fff,9
8a2a8ac61a1ffff,0
8a2a8ac60707fff,-1
8a2a8ad4e227fff,3
8a2a8ac6072ffff,-1
8a2a8ad5b21ffff,3
8a2a8a892da7fff,7
8a2a8ac63027fff,3
8a2a8ac644affff,-1
8a2a8ad4a7a7fff,5
8a2a8a89275ffff,0
8a2a8ad5929ffff,5
8a2a8ac64867fff,-1
8a2a8ad4848ffff,7
8a2a8ad4e6e7fff,3
8a2a8ac62017fff,4
8a2a8ad4b19ffff,3
8a2a8ad4ab0ffff,7
8a2a8ac64207fff,7
8a2a8ac6492ffff,7
8a2a8ad4b3affff,7
8a2a8ac64997fff,3
8a2a8ac75967fff,3
8a2a8ad4e237fff,8
8a2a8ac64acffff,-1
8a2a8ac63807fff,-1
8a2a8ad4abb7fff,-1
8a2a8a892667fff,7
8a2a8ac6cd4ffff,0
8a2a8ac65037fff,9
8a2a8ad4aa4ffff,7
8a2a8ac65587fff,9
8a2a8ac6464ffff,-1
8a2a8ac61337fff,5
8a2a8ac61957fff,9
8a2a8ac628cffff,4
8a2a8a8926c7fff,0
8a2a8a8920b7fff,7
8a2a8a892457fff,7
8a2a8ac6579ffff,9
8a2a8ac63ca7fff,18
8a2a8ac6281ffff,4
8a2a8a8964b7fff,7
8a2a8ad4a217fff,7
8a2a8ad4a147fff,5
8a2a8a8965b7fff,11
8a2a8ad5ba67fff,3
8a2a8ac61c07fff,9
8a2a8ad480b7fff,7
8a2a8ac64037fff,8
8a2a8ac61797fff,13
8a2a8a89208ffff,-1
8a2a8ac6214ffff,-1
8a2a8ac6190ffff,9
8a2a8ac66467fff,4
8a2a8ac6389ffff,4
8a2a8ac656effff,9
8a2a8ad4b0a7fff,3
8a2a8ac63ba7fff,5
8a2a8ad4a19ffff,4
8a2a8ac662cffff,14
8a2a8ac628d7fff,5
8a2a8ad4b8d7fff,8
8a2a8ac66a47fff,7
8a2a8ac6c827fff,0
8a2a8ac6036ffff,9
8a2a8ac6081ffff,9
8a2a8a896417fff,3
8a2a8ac6385ffff,13
8a2a8ac63917fff,24
8a2a8ac60d4ffff,3
8a2a8ac65447fff,9
8a2a8ac63887fff,5
8a2a8ac6600ffff,15
8a2a8ad4a537fff,3
8a2a8ad4a22ffff,-1
8a2a8ac63067fff,4
8a2a8ac665a7fff,3
8a2a8a8928effff,7
8a2a8ac64da7fff,25
8a2a8ac6442ffff,5
8a2a8ac6cd27fff,0
8a2a8ac6dd17fff,3
8a2a8ac613b7fff,5
8a2a8a8930f7fff,3
8a2a8ac66067fff,15
8a2a8ac6415ffff,-1
8a2a8ac64aaffff,7
8a2a8a89262ffff,0
8a2a8ad5914ffff,-1
8a2a8a89061ffff,3
8a2a8ac641a7fff,8
8a2a8ad4bc4ffff,3
8a2a8ac66677fff,5
8a2a8ac668a7fff,4
8a2a8ac60487fff,5
8a2a8ac61817fff,9
8a2a8ac6022ffff,6
8a2a8a8927affff,0
8a2a8ad4b4c7fff,-1
8a2a8ac64cf7fff,5
8a2a8ad4a00ffff,10
8a2a8ac64017fff,8
8a2a8ac61a17fff,0
8a2a8ac61367fff,3
8a2a8ad4841ffff,7
8a2a8ad4b34ffff,7
8a2a8ac6459ffff,4
8a2a8ac64467fff,-1
8a2a8ac62357fff,-1
8a2a8ac6c3b7fff,0
8a2a8ad5b3b7fff,3
8a2a8ac66d5ffff,15
8a2a8ad484effff,7
8a2a8a892a67fff,3
8a2a8ac6c39ffff,0
8a2a8ad4e2dffff,3
8a2a8ac65867fff,-1
8a2a8ac668cffff,4
8a2a8ac6435ffff,7
8a2a8ac61107fff,9
8a2a8ac64197fff,8
8a2a8a89249ffff,0
8a2a8ac6c807fff,0
8a2a8ac66527fff,3
8a2a8ac6635ffff,5
8a2a8a892c0ffff,27
8a2a8ac61cd7fff,6
8a2a8ac75b47fff,-1
8a2a8ac63c6ffff,4
8a2a8ac6040ffff,4
8a2a8ac64757fff,4
8a2a8ac6006ffff,9
8a2a8ac649a7fff,-1
8a2a8a89230ffff,-1
8a2a8ac6071ffff,7
8a2a8ad4a41ffff,12
8a2a8ad5969ffff,3
8a2a8ac6478ffff,4
8a2a8ad59367fff,5
8a2a8a892ceffff,27
8a2a8ac60247fff,6
8a2a8ad487b7fff,7
8a2a8ac62d57fff,4
8a2a8ac64087fff,3
8a2a8ac664e7fff,4
8a2a8ac664cffff,4
8a2a8ac66927fff,5
8a2a8ac61b1ffff,0
8a2a8ac62847fff,4
8a2a8ac6cb4ffff,0
8a2a8ac60757fff,21
8a2a8a892257fff,7
8a2a8ad4b6cffff,3
8a2a8ac66ba7fff,4
8a2a8ac6cc1ffff,3
8a2a8ad4a267fff,7
8a2a8ac64a2ffff,-1
8a2a8ac6438ffff,7
8a2a8ac6434ffff,-1
8a2a8ac66ccffff,-1
8a2a8ac64347fff,-1
8a2a8a8928d7fff,7
8a2a8ac65cc7fff,9
8a2a8ac6cac7fff,-1
8a2a8ac65af7fff,-1
8a2a8ac6c927fff,0
8a2a8ac618effff,0
8a2a8ac6592ffff,-1
8a2a8ad4b6b7fff,23
8a2a8ac64097fff,-1
8a2a8ad4b057fff,-1
8a2a8ad596affff,3
8a2a8ad4b4f7fff,-1
8a2a8ac61357fff,4
8a2a8ac61947fff,9
8a2a8a8926cffff,0
8a2a8a896407fff,7
8a2a8a8921affff,36
8a2a8ac6519ffff,9
8a2a8ad4b6f7fff,7
8a2a8ac62547fff,4
8a2a8ad4a897fff,5
8a2a8ac6dd9ffff,7
8a2a8ac6622ffff,5
8a2a8ac654f7fff,-1
8a2a8ac63987fff,24
8a2a8ac66237fff,5
8a2a8ac61b47fff,0
8a2a8ac65347fff,7
8a2a8ac64c47fff,-1
8a2a8a89241ffff,-1
8a2a8ac62c77fff,4
8a2a8ad59adffff,4
8a2a8ac62157fff,4
8a2a8ac65287fff,9
8a2a8ac62047fff,33
8a2a8ac66727fff,-1
8a2a8ad4b89ffff,-1
8a2a8ac6ca87fff,-1
8a2a8ad4bcaffff,11
8a2a8ac62ab7fff,4
8a2a8ac65a6ffff,7
8a2a8ac6380ffff,-1
8a2a8ac6412ffff,11
8a2a8ac6612ffff,25
8a2a8ac63a87fff,13
8a2a8ac6599ffff,-1
8a2a8ac655b7fff,7
8a2a8a89259ffff,-1
8a2a8a89355ffff,0
8a2a8ac61c47fff,9
8a2a8ad590cffff,4
8a2a8ac60a0ffff,9
8a2a8ad4b307fff,7
8a2a8a8924cffff,0
8a2a8ac60c87fff,7
8a2a8ac614c7fff,13
8a2a8ac6285ffff,4
8a2a8ac63477fff,5
8a2a8ac60ccffff,-1
8a2a8ad48437fff,3
8a2a8a890497fff,3
8a2a8ac60c1ffff,3
8a2a8a89378ffff,0
8a2a8a896667fff,3
8a2a8ad4ab1ffff,7
8a2a8ac64357fff,-1
8a2a8ac64d2ffff,4
8a2a8ad5b2affff,3
8a2a8a892747fff,0
8a2a8ad5b26ffff,3
8a2a8ac65aa7fff,7
8a2a8ad4ba8ffff,7
8a2a8ad4b5affff,11
8a2a8ac64007fff,11
8a2a8ac610b7fff,13
8a2a8ac6545ffff,9
8a2a8ac63a1ffff,13
8a2a8ac65227fff,-1
8a2a8ad4e6d7fff,3
8a2a8ad4ad4ffff,5
8a2a8ac64a6ffff,-1
8a2a8ac64c8ffff,5
8a2a8ad4e2b7fff,3
8a2a8ac63a6ffff,3
8a2a8ac610cffff,5
8a2a8ac6c917fff,-1
8a2a8ac604a7fff,14
8a2a8ad4aad7fff,3
8a2a8ad4b26ffff,3
8a2a8ac648cffff,11
8a2a8ad4a99ffff,30
8a2a8ac6448ffff,5
8a2a8ad4a787fff,5
8a2a8ad48477fff,7
8a2a8ac62a1ffff,14
8a2a8ac64aeffff,-1
8a2a8ad4a8c7fff,5
8a2a8ac65617fff,9
8a2a8ac617affff,14
8a2a8ac61727fff,13
8a2a8ac6062ffff,7
8a2a8ad4acd7fff,2
8a2a8ac60cc7fff,3
8a2a8ac646b7fff,7
8a2a8ad4b08ffff,-1
8a2a8ad5b0cffff,3
8a2a8ac66367fff,3
8a2a8a89350ffff,3
8a2a8ac6002ffff,-1
8a2a8ac604f7fff,5
8a2a8ac6080ffff,9
8a2a8ac6c21ffff,0
8a2a8ac6c007fff,7
8a2a8ac6350ffff,-1
8a2a8ac63a47fff,4
8a2a8ac6cb5ffff,0
8a2a8ad4e26ffff,4
8a2a8a892d27fff,-1
8a2a8ac65cdffff,9
8a2a8ac6188ffff,0
8a2a8ad4b2c7fff,-1
8a2a8ad59b1ffff,3
8a2a8a896767fff,3
8a2a8ad4a6e7fff,5
8a2a8ac6539ffff,9
8a2a8ac60a67fff,9
8a2a8a892207fff,7
8a2a8a896657fff,3
8a2a8ac6454ffff,-1
8a2a8ac60227fff,6
8a2a8ac62d67fff,4
8a2a8ad4b6c7fff,7
8a2a8ac652a7fff,-1
8a2a8ac6058ffff,5
8a2a8ac61b77fff,0
8a2a8ac6451ffff,5
8a2a8ac6608ffff,-1
8a2a8ac6cd1ffff,0
8a2a8ad4b037fff,3
8a2a8ac6c8effff,16
8a2a8ac669b7fff,3
8a2a8ac61d1ffff,-1
8a2a8ac6446ffff,3
8a2a8ad4bc2ffff,11
8a2a8a892ad7fff,7
8a2a8ac660affff,15
8a2a8ac6465ffff,-1
8a2a8ac62ba7fff,4
8a2a8ac6455ffff,-1
8a2a8a893497fff,0
8a2a8ac653affff,23
8a2a8ac60d0ffff,3
8a2a8ac600a7fff,-1
8a2a8ac65b27fff,28
8a2a8ad4a937fff,-1
8a2a8ac60d6ffff,21
8a2a8ac6094ffff,9
8a2a8ac6226ffff,-1
8a2a8ac6390ffff,-1
8a2a8ac66cc7fff,-1
8a2a8a892387fff,-1
8a2a8ac64937fff,7
8a2a8ac6c94ffff,0
8a2a8ac65967fff,29
8a2a8ac6c99ffff,0
8a2a8ac6c747fff,0
8a2a8ac650b7fff,9
8a2a8a8962cffff,3
8a2a8ac6604ffff,15
8a2a8a896497fff,7
8a2a8ac66397fff,4
8a2a8ac6c937fff,7
8a2a8a8920d7fff,0
8a2a8ad4b76ffff,7
8a2a8ad4b167fff,3
8a2a8ac61b0ffff,0
8a2a8a8964c7fff,28
8a2a8a8925affff,-1
8a2a8a89630ffff,3
8a2a8a892227fff,-1
8a2a8ac6c227fff,-1
8a2a8ad4a4d7fff,12
8a2a8ac65747fff,9
8a2a8ad5d24ffff,3
8a2a8ac6cd37fff,0
8a2a8ac66b37fff,5
8a2a8a893707fff,0
8a2a8ac664affff,3
8a2a8ac62aeffff,5
8a2a8ac61307fff,5
8a2a8ac6c19ffff,3
8a2a8ad592a7fff,5
8a2a8ad4ba87fff,-1
8a2a8ac6692ffff,5
8a2a8ac61c6ffff,9
8a2a8ad4a4f7fff,12
8a2a8ac660f7fff,25
8a2a8ac6419ffff,8
8a2a8ac6206ffff,33
8a2a8ad4e247fff,4
8a2a8a8964f7fff,3
8a2a8ac65317fff,23
8a2a8a89296ffff,3
8a2a8ac6cd07fff,0
8a2a8ac6091ffff,9
8a2a8ac60daffff,3
8a2a8ac64b87fff,11
8a2a8ac65ca7fff,-1
8a2a8ac650d7fff,9
8a2a8ac661affff,15
8a2a8ac63417fff,-1
8a2a8ac66c87fff,3
8a2a8ac63187fff,18
8a2a8a892077fff,-1
8a2a8a8926f7fff,0
8a2a8ad5934ffff,-1
8a2a8ac602effff,-1
8a2a8ac63b67fff,13
8a2a8ac649affff,7
8a2a8ac66a57fff,21
8a2a8ad4aac7fff,3
8a2a8ad48787fff,7
8a2a8ac64527fff,5
8a2a8ac6674ffff,5
8a2a8ac61177fff,-1
8a2a8a89639ffff,3
8a2a8ac63ab7fff,13
8a2a8a89248ffff,0
8a2a8ac63c17fff,18
8a2a8ad5921ffff,5
8a2a8ad48647fff,3
8a2a8ac6549ffff,9
8a2a8a8934affff,0
8a2a8ac64847fff,-1
8a2a8a89276ffff,0
8a2a8ac6cdaffff,0
8a2a8ac6466ffff,-1
8a2a8ad4a36ffff,-1
8a2a8ac6175ffff,-1
8a2a8ac61b67fff,0
8a2a8ad59b9ffff,4
8a2a8ac64ba7fff,11
8a2a8ac63d07fff,-1
8a2a8ac66c97fff,3
8a2a8ad4ac37fff,5
8a2a8a892a47fff,3
8a2a8ac64b0ffff,11
8a2a8a8928f7fff,7
8a2a8ac606e7fff,24
8a2a8ad4b6a7fff,-1
8a2a8ac650dffff,9
8a2a8ad4b54ffff,-1
8a2a8ac60d57fff,3
8a2a8ac64747fff,-1
8a2a8a89288ffff,7
8a2a8ad4850ffff,4
8a2a8a89200ffff,-1
8a2a8ac60c77fff,-1
8a2a8ad4b9b7fff,7
8a2a8a8962c7fff,3
8a2a8ac62067fff,-1
8a2a8ad4a137fff,5
8a2a8ac60507fff,-1
8a2a8ad4bd0ffff,-1
8a2a8ac612b7fff,14
8a2a8ac61827fff,9
8a2a8ac60647fff,24
8a2a8ad5962ffff,4
8a2a8ac62a67fff,13
8a2a8a89632ffff,3
8a2a8ac629a7fff,5
8a2a8ac61b07fff,0
8a2a8ac64167fff,11
8a2a8ad4ad27fff,3
8a2a8ad4a7b7fff,5
8a2a8a89212ffff,7
8a2a8ad4a467fff,8
8a2a8ac62227fff,-1
8a2a8a8964cffff,-1
8a2a8ac61c27fff,9
8a2a8ac6551ffff,9
8a2a8ad4a56ffff,4
8a2a8ad592b7fff,4
8a2a8a896c87fff,3
8a2a8a892c9ffff,7
8a2a8ac640effff,-1
8a2a8a896537fff,7
8a2a8ad59377fff,5
8a2a8ad4a807fff,-1
8a2a8a89651ffff,7
8a2a8ad480affff,7
8a2a8ac60967fff,-1
8a2a8ad4a657fff,4
8a2a8a8934c7fff,0
8a2a8ac66357fff,5
8a2a8ad4a097fff,3
8a2a8a8922effff,7
8a2a8ac60637fff,-1
8a2a8ac64217fff,7
8a2a8a896287fff,3
8a2a8ad4b7affff,-1
8a2a8ad486dffff,-1
8a2a8ac63d5ffff,-1
8a2a8ac66a07fff,7
8a2a8ad4accffff,4
8a2a8ad4ba97fff,3
8a2a8ac63ceffff,18
8a2a8ac658dffff,23
8a2a8ad4aa5ffff,7
8a2a8ac6416ffff,11
8a2a8ac610affff,5
8a2a8ac643b7fff,7
8a2a8ac6540ffff,9
8a2a8a892d07fff,7
8a2a8ac6531ffff,-1
8a2a8ac61c97fff,6
8a2a8ac65b2ffff,28
8a2a8ad4e617fff,3
8a2a8ac61847fff,0
8a2a8ac6686ffff,5
8a2a8a892907fff,3
8a2a8ac618dffff,3
8a2a8ac6199ffff,9
8a2a8ac65b57fff,7
8a2a8ac608affff,9
8a2a8ac6088ffff,9
8a2a8ac61ba7fff,0
8a2a8ac65a2ffff,7
8a2a8ac61787fff,13
8a2a8ac64967fff,21
8a2a8ad59767fff,4
8a2a8ac64417fff,5
8a2a8ac64457fff,3
8a2a8ac606b7fff,5
8a2a8ac64067fff,11
8a2a8ad4bd1ffff,7
8a2a8ad4a797fff,-1
8a2a8ad4a4effff,2
8a2a8ac60377fff,9
8a2a8ac61b97fff,0
8a2a8ad4ad67fff,4
8a2a8a892777fff,0
8a2a8a892d67fff,7
8a2a8ac628c7fff,4
8a2a8ac61da7fff,9
8a2a8ad4b39ffff,7
8a2a8a892097fff,7
8a2a8ac63caffff,18
8a2a8ac61c9ffff,6
8a2a8ac66a37fff,3
8a2a8ac6c097fff,17
8a2a8ac6256ffff,4
8a2a8ac642a7fff,7
8a2a8ad48417fff,7
8a2a8ac628b7fff,5
8a2a8ac62057fff,5
8a2a8ad5961ffff,3
8a2a8a892497fff,9
8a2a8ac60107fff,32
8a2a8ac6014ffff,9
8a2a8ad593b7fff,4
8a2a8ac623affff,5
8a2a8ad4b4d7fff,-1
8a2a8ad4b007fff,3
8a2a8a892c77fff,-1
8a2a8a893467fff,0
8a2a8ad5b2cffff,3
8a2a8ad4ad17fff,4
8a2a8ad4acdffff,4
8a2a8ad4a21ffff,7
8a2a8a8936b7fff,0
8a2a8ac6574ffff,9
8a2a8ac65a77fff,7
8a2a8ac6601ffff,15
8a2a8ac6139ffff,4
8a2a8ac63877fff,-1
8a2a8ac6618ffff,15
8a2a8a89210ffff,7
8a2a8ad4a407fff,8
8a2a8ac6619ffff,15
8a2a8ad4b36ffff,11
8a2a8ac64267fff,-1
8a2a8ad4b897fff,8
8a2a8ad59677fff,4
8a2a8ac6679ffff,4
8a2a8ac658a7fff,-1
8a2a8ac62197fff,4
8a2a8ad4bd5ffff,8
8a2a8ad4ac2ffff,5
8a2a8ad4e647fff,3
8a2a8ad48197fff,-1
8a2a8ac6542ffff,9
8a2a8ac61317fff,5
8a2a8ac60797fff,14
8a2a8ac66d77fff,-1
8a2a8ac61d27fff,9
8a2a8ac63857fff,13
8a2a8ac619affff,9
8a2a8ac64a97fff,-1
8a2a8ad4a5affff,3
8a2a8a89261ffff,0
8a2a8ad4b8dffff,3
8a2a8ac65c17fff,-1
8a2a8ac663b7fff,25
8a2a8ad4b127fff,8
8a2a8a892a8ffff,7
8a2a8ac65acffff,7
8a2a8ad4acb7fff,3
8a2a8a896377fff,3
8a2a8a8929affff,7
8a2a8a89272ffff,0
8a2a8ad4bcd7fff,-1
8a2a8ac654a7fff,9
8a2a8ad4ac67fff,5
8a2a8ac6234ffff,18
8a2a8ac62267fff,-1
8a2a8ad4a4cffff,-1
8a2a8ac66637fff,5
8a2a8ac61917fff,9
8a2a8a892577fff,-1
8a2a8ac61d4ffff,9
8a2a8ac62a17fff,4
8a2a8ad4b987fff,3
8a2a8ad4851ffff,-1
8a2a8ac6c187fff,3
8a2a8ad4a35ffff,-1
8a2a8ac6286ffff,-1
8a2a8ac6cb17fff,0
8a2a8ad4b727fff,-1
8a2a8ac63d37fff,-1
8a2a8ac658affff,-1
8a2a8ac64cd7fff,5
8a2a8ad59b5ffff,2
8a2a8ac606affff,-1
8a2a8ac66a87fff,15
8a2a8ac62277fff,-1
8a2a8ac615b7fff,6
8a2a8ac6424ffff,-1
8a2a8ac63a67fff,4
8a2a8ac614a7fff,-1
8a2a8ac60d77fff,-1
8a2a8ac60367fff,9
8a2a8ad4aaf7fff,20
8a2a8ad4b12ffff,8
8a2a8ad59af7fff,5
8a2a8ac66407fff,-1
8a2a8ac6536ffff,7
8a2a8ad4e667fff,3
8a2a8ad4840ffff,7
8a2a8ac61d97fff,-1
8a2a8ac6302ffff,3
8a2a8ac60b8ffff,9
8a2a8ad4a307fff,3
8a2a8ac61837fff,9
8a2a8ad5976ffff,4
8a2a8ad4b4effff,23
8a2a8ac66517fff,3
8a2a8ad4aacffff,3
8a2a8ac6c757fff,0
8a2a8ac61c57fff,9
8a2a8ac65507fff,9
8a2a8ad4a9affff,3
8a2a8ad4a92ffff,4
8a2a8ad59397fff,4
8a2a8ac645affff,5
8a2a8ac66787fff,4
8a2a8ad4b49ffff,11
8a2a8a89271ffff,0
8a2a8ac62cdffff,4
8a2a8ad487a7fff,7
8a2a8ac65c8ffff,-1
8a2a8ac6dd37fff,0
8a2a8ac652affff,-1
8a2a8ac6225ffff,18
8a2a8ad4b787fff,23
8a2a8ad5b76ffff,3
8a2a8a892cc7fff,-1
8a2a8ad5b29ffff,3
8a2a8ad4b2a7fff,7
8a2a8ac6010ffff,32
8a2a8ac616affff,3
8a2a8ac6688ffff,-1
8a2a8ac63c37fff,18
8a2a8ac628affff,4
8a2a8ad4bd2ffff,7
8a2a8ac63d47fff,-1
8a2a8a8926b7fff,0
8a2a8ac6460ffff,4
8a2a8ac6288ffff,5
8a2a8ac6224ffff,18
8a2a8ac61067fff,-1
8a2a8ad4b1b7fff,3
8a2a8ad5926ffff,4
8a2a8ad59a37fff,3
8a2a8ac66607fff,4
8a2a8ac6611ffff,15
8a2a8ac658e7fff,-1
8a2a8ac644f7fff,-1
8a2a8ac66947fff,2
8a2a8ac6c887fff,0
8a2a8ac6656ffff,-1
8a2a8ac62d77fff,4
8a2a8ad59aaffff,4
8a2a8ac63ae7fff,5
8a2a8ac605a7fff,4
8a2a8ac6c217fff,-1
8a2a8ad4bd67fff,8
8a2a8a893527fff,3
8a2a8ac66a97fff,15
8a2a8ad4a9a7fff,8
8a2a8ac6641ffff,3
8a2a8ad5b36ffff,3
8a2a8a893cdffff,3
8a2a8ac62b5ffff,4
8a2a8ac66577fff,4
8a2a8ad4ac97fff,3
8a2a8ac663a7fff,25
8a2a8ac61b4ffff,0
8a2a8ac643affff,7
8a2a8ac62d27fff,5
8a2a8ac6c10ffff,7
8a2a8ad4a027fff,5
8a2a8ac60ce7fff,-1
8a2a8ac64ccffff,8
8a2a8ac618d7fff,0
8a2a8ac608d7fff,9
8a2a8ac61b2ffff,0
8a2a8ac6cc9ffff,3
8a2a8ac658c7fff,-1
8a2a8ac61b17fff,0
8a2a8ac6ca27fff,0
8a2a8ac64b5ffff,-1
8a2a8ad5ba6ffff,3
8a2a8ac662affff,5
8a2a8ac61a77fff,0
8a2a8ac66cd7fff,3
8a2a8ad4b8affff,3
8a2a8ad4a387fff,-1
8a2a8a896507fff,7
8a2a8a892857fff,3
8a2a8a8967a7fff,29
8a2a8a8966d7fff,3
8a2a8ac63a37fff,13
8a2a8ad4b0dffff,35
8a2a8ac638a7fff,-1
8a2a8ac6ca8ffff,-1
8a2a8ac64507fff,5
8a2a8ac66447fff,4
8a2a8ac6cd47fff,0
8a2a8ad4e65ffff,8
8a2a8ac6c237fff,-1
8a2a8ac66c6ffff,3
8a2a8ad5938ffff,-1
8a2a8ac64d9ffff,5
8a2a8ac61a47fff,0
8a2a8ad4b327fff,7
8a2a8ad59267fff,4
8a2a8ad4aa1ffff,7
8a2a8a892057fff,-1
8a2a8ac6498ffff,7
8a2a8ac62a6ffff,5
8a2a8ac61527fff,6
8a2a8a8964e7fff,-1
8a2a8ac63d1ffff,-1
8a2a8ac64057fff,11
8a2a8ac6dd2ffff,7
8a2a8a892877fff,3
8a2a8ad4a6affff,5
8a2a8ac6550ffff,9
8a2a8ac64617fff,4
8a2a8a893577fff,0
8a2a8ac60a37fff,9
8a2a8ac60817fff,9
8a2a8ac65527fff,9
8a2a8ac604e7fff,4
8a2a8a89258ffff,-1
8a2a8a892697fff,0
8a2a8ac6194ffff,9
8a2a8ac63537fff,18
8a2a8ac62d0ffff,5
8a2a8ac6c327fff,-1
8a2a8ad4a547fff,8
8a2a8ac6cacffff,-1
8a2a8a89641ffff,3
8a2a8ac62baffff,4
8a2a8a896647fff,3
8a2a8ac61b37fff,0
8a2a8ac6561ffff,9
8a2a8ac6ca6ffff,0
8a2a8ac6c05ffff,16
8a2a8a8924affff,-1
8a2a8ad59297fff,4
8a2a8ad4aa07fff,-1
8a2a8ac66647fff,5
8a2a8ac6029ffff,24
8a2a8ac6210ffff,4
8a2a8ad4bc27fff,11
8a2a8ad4a367fff,3
8a2a8ac616b7fff,4
8a2a8ac60baffff,9
8a2a8ac64ac7fff,-1
8a2a8ac60697fff,5
8a2a8ac61ccffff,9
8a2a8ad4a917fff,-1
8a2a8ac65737fff,9
8a2a8ac6511ffff,-1
8a2a8a892767fff,0
8a2a8ac6cbb7fff,0
8a2a8ac63d67fff,-1
8a2a8ac61537fff,6
8a2a8ad4bad7fff,11
8a2a8ac6ccf7fff,17
8a2a8ad4bc77fff,8
8a2a8ad4b65ffff,-1
8a2a8ad4a98ffff,-1
8a2a8ac63c07fff,-1
8a2a8ad4badffff,11
8a2a8ac60b37fff,9
8a2a8a892317fff,7
8a2a8a892cd7fff,-1
8a2a8ac65aaffff,-1
8a2a8ad4e25ffff,4
8a2a8a892737fff,-1
8a2a8ac65727fff,9
8a2a8ac6111ffff,9
8a2a8ad4a11ffff,-1
8a2a8ac658b7fff,-1
8a2a8ac64b37fff,11
8a2a8ac62897fff,5
8a2a8ac65697fff,9
8a2a8a892537fff,7
8a2a8ac60da7fff,7
8a2a8ad4b48ffff,-1
8a2a8ad5930ffff,4
8a2a8ac61457fff,13
8a2a8ad4ad1ffff,4
8a2a8a89371ffff,0
8a2a8ac60847fff,9
8a2a8ac6560ffff,9
8a2a8ad4aceffff,5
8a2a8ac64677fff,-1
8a2a8ad4ad97fff,3
8a2a8ac60787fff,4
8a2a8ac61a6ffff,0
8a2a8ac64817fff,-1
8a2a8ad59347fff,5
8a2a8ad5b317fff,3
8a2a8ad4e6effff,8
8a2a8a8926effff,0
8a2a8ad4e287fff,3
8a2a8ac62237fff,-1
8a2a8a89660ffff,7
8a2a8ad4871ffff,7
8a2a8a8965a7fff,7
8a2a8ad4b227fff,-1
8a2a8a8934effff,0
8a2a8ac60cf7fff,-1
8a2a8a892297fff,0
8a2a8ac65a87fff,7
8a2a8ac66c77fff,3
8a2a8ac600dffff,6
8a2a8ac62c1ffff,5
8a2a8ad4e24ffff,5
